latitude,longitude,ratio,vegetationType
4.898224,-2.082718,0.127133788,forest
26.0014,119.3032,0.200575978,forest
25.7505,109.8021,0.21490306,forest
11.913164,102.811863,0.299990464,forest
19.004554,100.917424,0.618315508,forest
25.6862,116.9074,0.25177665,forest
27.0594,104.6506,0.130734633,forest
22.68333333,112.9,0.218,forest
26.4353,113.7317,0.204403683,forest
-2.568034,29.208634,1.25694904,forest
27.0576,106.8247,0.157515752,forest
28.6826,108.1472,0.196939731,forest
25.8076,110.0053,0.219382433,forest
25.8031,117.2096,0.241958829,forest
-5.34113,145.103371,0.120017084,forest
27.0522,107.5943,0.181796263,forest
24.8022,111.5092,0.184173865,forest
19.2388,109.8224,0.162793058,forest
24.9888,112.8239,0.298980366,forest
-1.46017,119.952956,0.255212677,forest
24.9879,112.986,0.251233534,forest
9.936224,98.602029,0.380065717,forest
4.233333333,114.0666667,0.335147956,forest
4.233333333,114.0666667,0.247890812,forest
4.233333333,114.0666667,0.232345786,forest
4.233333333,114.0666667,0.245900546,forest
4.233333333,114.0666667,0.335147956,forest
4.233333333,114.0666667,0.073789533,forest
4.233333333,114.0666667,0.317296918,forest
4.233333333,114.0666667,0.343620359,forest
4.233333333,114.0666667,0.424488622,forest
4.233333333,114.0666667,0.386183216,forest
4.233333333,114.0666667,0.220784347,forest
4.233333333,114.0666667,0.185343879,forest
4.233333333,114.0666667,0.232441601,forest
4.233333333,114.0666667,0.226580726,forest
4.233333333,114.0666667,0.128467879,forest
4.233333333,114.0666667,0.19414585,forest
4.233333333,114.0666667,0.265230737,forest
4.233333333,114.0666667,0.197680731,forest
4.233333333,114.0666667,0.173377529,forest
4.233333333,114.0666667,0.22206544,forest
4.233333333,114.0666667,0.206678084,forest
4.233333333,114.0666667,0.334674848,forest
4.233333333,114.0666667,0.073789533,forest
4.233333333,114.0666667,0.333836115,forest
1.933333,-67.05,1.645945946,forest
1.933333,-67.05,0.327567568,forest
1.933333,-67.05,0.162985075,forest
27.1093,117.6062,0.204716923,forest
25.4807,107.1718,0.131390135,forest
17.17,-94.58,0.195,forest
23.17,112.52,0.218938554,forest
23.17,112.52,0.220330721,forest
23.17,112.52,0.30481222,forest
25.17,111.03,0.186476167,forest
25.17,110.63,0.184491088,forest
25.17,109.93,0.267731878,forest
26.17,108.23,0.105872423,forest
27.17,108.3,0.132948735,forest
27.17,105.62,0.131756107,forest
27.17,108.05,0.20481794,forest
26.42,108.27,0.194062765,forest
26.42,108.47,0.190789474,forest
23.67,117.41,0.152255191,forest
23.67,117.41,0.15861137,forest
23.67,117.41,0.162496527,forest
23.67,117.41,0.182940267,forest
23.67,117.41,0.232977889,forest
23.67,117.41,0.491537896,forest
24.67,102.14,0.142011834,forest
24.67,102.14,0.161442641,forest
24.67,102.14,0.237740225,forest
25.67,110.28,0.202925147,forest
25.67,116.43,0.172809412,forest
25.67,116.43,0.232651281,forest
25.67,116.43,0.268250674,forest
25.67,116.43,0.28165375,forest
26.67,109.53,0.079597373,forest
26.67,109.53,0.115678388,forest
26.67,109.53,0.119436876,forest
26.67,109.53,0.132947977,forest
26.67,109.53,0.138572906,forest
26.67,109.53,0.142857143,forest
26.67,109.53,0.144067797,forest
26.67,109.53,0.242909585,forest
21.92,107.65,0.136117788,forest
24.92,83.12,0.27129751,forest
24.92,83.12,0.256449165,forest
3.3333,101.33333,0.219148936,forest
3.3333,101.33333,0.162837163,forest
27.1012,109.0268,0.318327163,forest
24.2896,106.3356,0.178960641,forest
25.1003,113.3004,0.192901708,forest
27.1003,107.8074,0.31426192,forest
28.4753,106.9767,0.098524173,forest
28.4092,114.5051,0.207004995,forest
28.9092,111.1378,0.185020877,forest
4.936099,102.879842,0.207392045,forest
24.9074,114.0078,0.210350318,forest
26.0279,107.1304,0.206990291,forest
26.0279,99.3858,0.104253991,forest
3.070783,102.32147,0.203567937,forest
27.027,107.2366,0.168470008,forest
26.3359,106.7392,0.130350195,forest
26.8359,109.7561,0.205301205,forest
25.2127,107.7911,0.20289045,forest
27.9002,108.6511,0.267128103,forest
25.0225,110.9639,0.182074272,forest
23.21,100.8551,0.229674325,forest
28.21,108.18,0.164924297,forest
28.21,108.18,0.170773665,forest
28.21,108.18,0.174511948,forest
28.21,108.18,0.181287011,forest
28.21,108.18,0.213933301,forest
26.5225,108.8369,0.164246245,forest
18.71,108.83,0.35847702,forest
24.71,117.3,0.114285714,forest
24.71,117.3,0.17414248,forest
24.71,117.3,0.18488529,forest
24.71,117.3,0.242372881,forest
24.71,117.3,0.29764454,forest
24.71,117.3,0.317266187,forest
24.71,117.3,0.325396825,forest
25.71,110.0045,0.14648318,forest
26.0216,107.9304,0.236733556,forest
22.2091,109.5027,0.228351648,forest
28.6466,106.3961,0.18472939,forest
24.9591,106.2933,0.076615155,forest
26.2082,109.5075,0.175247376,forest
26.4573,101.1901,0.292677608,forest
23.7073,120.9023,0.292407551,forest
10.55136111,76.30086111,0.093925234,forest
25.7064,113.3006,0.22019085,forest
7.366667,3.916667,0.251612903,forest
7.366667,3.916667,0.242634315,forest
7.366667,3.916667,0.237037037,forest
7.366667,3.916667,0.236149584,forest
4.857391,-2.105372,0.098525973,forest
30.2019,109.4041,0.267385097,forest
28.3269,105.7044,0.185268773,forest
24.7037,114.5039,0.242782849,forest
11.064386,104.288396,0.320507735,forest
26.286239,118.017919,0.115384615,forest
-2.476629,29.176352,0.898210291,forest
25.0751,106.2474,0.368683901,forest
27.1349,104.8974,0.1380674,forest
28.1349,109.2555,0.205534285,forest
25.5099,113.785,0.233520458,forest
26.7572,109.3583,0.248059867,forest
25.7563,108.051,0.171505437,forest
28.5054,106.3239,0.201711491,forest
28.5054,120.004,0.172664747,forest
10.4,-84,0.21,forest
10.4,-84,0.21,forest
9.856489,98.558687,0.418409447,forest
12.195016,102.637786,0.35161744,forest
17,99.5,0.077641984,forest
18,-67.0833333,0.79491256,forest
18.5,98.66667,0.139082058,forest
18.5,98.66667,0.119305857,forest
19.5,99,0.146842878,forest
19.5,99,0.113475177,forest
19.5,99,0.094055681,forest
19.5,99,0.146842878,forest
19.5,99,0.113475177,forest
19.5,99,0.094055681,forest
19.5,-105.04,0.42,forest
19.237349,98.928367,0.136069114,forest
12.405026,78.673024,0.151930746,forest
12.394015,78.661085,0.149337828,forest
12.40577,78.656813,0.154061004,forest
20.906211,95.251273,0.159482759,forest
14.553682,101.813917,7.095744681,forest
12.290624,106.808296,0.172795571,forest
13.93598,105.088543,0.132647227,forest
13.579039,104.160832,0.176575505,forest
-16.1,-61.7,0.451,forest
-16.1,-61.7,0.59,forest
-16.1,-61.7,0.378,forest
-16.1,-61.7,0.853,forest
-16.1,-61.7,5.572,forest
-16.1,-61.7,0.57,forest
-16.1,-61.7,1.48,forest
-16.1,-61.7,0.593,forest
-16.1,-61.7,1.502,forest
-16.1,-61.7,0.542,forest
-16.1,-61.7,0.774,forest
-16.1,-61.7,1.382,forest
-16.1,-61.7,0.473,forest
-16.1,-61.7,1.287,forest
-16.1,-61.7,0.381,forest
-16.1,-61.7,1.921,forest
-16.1,-61.7,0.553,forest
-16.1,-61.7,1.235,forest
-16.1,-61.7,0.981,forest
-16.1,-61.7,0.986,forest
-16.1,-61.7,0.362,forest
-16.1,-61.7,1.64,forest
-16.1,-61.7,1.069,forest
-16.1,-61.7,0.556,forest
-16.1,-61.7,1.249,forest
-16.1,-61.7,0.593,forest
-16.1,-61.7,0.387,forest
-16.1,-61.7,0.321,forest
-16.1,-61.7,0.386,forest
-16.1,-61.7,0.187,forest
-16.1,-61.7,1.443,forest
-16.1,-61.7,0.622,forest
-16.1,-61.7,1.272,forest
-16.1,-61.7,0.938,forest
-16.1,-61.7,0.41,forest
-16.1,-61.7,0.315,forest
-16.1,-61.7,0.303,forest
-16.1,-61.7,0.237,forest
-16.1,-61.7,0.205,forest
-16.1,-61.7,0.754,forest
-16.1,-61.7,0.541,forest
-16.1,-61.7,0.43,forest
-16.1,-61.7,0.418,forest
-16.1,-61.7,0.244,forest
-16.1,-61.7,0.717,forest
-16.1,-61.7,0.646,forest
-16.1,-61.7,0.247,forest
-16.1,-61.7,0.485,forest
-16.1,-61.7,0.236,forest
-16.1,-61.7,0.314,forest
-16.1,-61.7,0.356,forest
-16.1,-61.7,0.568,forest
-16.1,-61.7,1.144,forest
-16.1,-61.7,0.257,forest
-16.1,-61.7,0.989,forest
-16.1,-61.7,0.411,forest
-16.1,-61.7,0.276,forest
-16.1,-61.7,0.385,forest
-16.1,-61.7,0.422,forest
-16.1,-61.7,4.189,forest
-16.1,-61.7,0.288,forest
-16.1,-61.7,0.514,forest
-16.1,-61.7,0.396,forest
-16.1,-61.7,0.234,forest
-16.1,-61.7,0.2,forest
-16.1,-61.7,0.822,forest
-16.1,-61.7,0.3,forest
-16.1,-61.7,0.449,forest
-16.1,-61.7,0.788,forest
-16.1,-61.7,0.921,forest
-16.1,-61.7,0.451,forest
-16.1,-61.7,0.59,forest
-16.1,-61.7,0.378,forest
-16.1,-61.7,0.853,forest
-16.1,-61.7,5.572,forest
-16.1,-61.7,0.57,forest
-16.1,-61.7,1.48,forest
-16.1,-61.7,0.593,forest
-16.1,-61.7,1.502,forest
-16.1,-61.7,0.542,forest
-16.1,-61.7,0.774,forest
-16.1,-61.7,1.382,forest
-16.1,-61.7,0.473,forest
-16.1,-61.7,1.287,forest
-16.1,-61.7,0.381,forest
-16.1,-61.7,1.921,forest
-16.1,-61.7,0.553,forest
-16.1,-61.7,1.235,forest
-16.1,-61.7,0.981,forest
-16.1,-61.7,0.986,forest
-16.1,-61.7,0.362,forest
-16.1,-61.7,1.64,forest
-16.1,-61.7,1.069,forest
-16.1,-61.7,0.556,forest
-16.1,-61.7,1.249,forest
-16.1,-61.7,0.593,forest
-16.1,-61.7,0.387,forest
-16.1,-61.7,0.321,forest
-16.1,-61.7,0.386,forest
-16.1,-61.7,0.187,forest
-16.1,-61.7,1.443,forest
-16.1,-61.7,0.622,forest
-16.1,-61.7,1.272,forest
-16.1,-61.7,0.938,forest
-16.1,-61.7,0.41,forest
-16.1,-61.7,0.315,forest
-16.1,-61.7,0.303,forest
-16.1,-61.7,0.237,forest
-16.1,-61.7,0.205,forest
-16.1,-61.7,0.754,forest
-16.1,-61.7,0.541,forest
-16.1,-61.7,0.43,forest
-16.1,-61.7,0.418,forest
-16.1,-61.7,0.244,forest
-16.1,-61.7,0.717,forest
-16.1,-61.7,0.646,forest
-16.1,-61.7,0.247,forest
-16.1,-61.7,0.485,forest
-16.1,-61.7,0.236,forest
-16.1,-61.7,0.314,forest
-16.1,-61.7,0.356,forest
-16.1,-61.7,0.568,forest
-16.1,-61.7,1.144,forest
-16.1,-61.7,0.257,forest
-16.1,-61.7,0.989,forest
-16.1,-61.7,0.411,forest
-16.1,-61.7,0.276,forest
-16.1,-61.7,0.385,forest
-16.1,-61.7,0.422,forest
-16.1,-61.7,4.189,forest
-16.1,-61.7,0.288,forest
-16.1,-61.7,0.514,forest
-16.1,-61.7,0.396,forest
-16.1,-61.7,0.234,forest
-16.1,-61.7,0.2,forest
-16.1,-61.7,0.822,forest
-16.1,-61.7,0.3,forest
-16.1,-61.7,0.449,forest
-16.1,-61.7,0.788,forest
-16.1,-61.7,0.921,forest
7.43333,-70.916667,0.089949749,forest
24.05,83.12,0.231039326,forest
24.05,83.12,0.24088748,forest
14.651812,101.747508,8.464052288,forest
8.21,-70,3.58490566,forest
29.9,79.2,0.726,forest
29.9,79.2,0.175,forest
29.9,79.2,0.169,forest
29.9,79.2,0.171,forest
29.9,79.2,0.158,forest
29.9,79.2,0.172,forest
29.9,79.2,0.726,forest
29.9,79.2,0.175,forest
29.9,79.2,0.169,forest
29.9,79.2,0.171,forest
29.9,79.2,0.158,forest
29.9,79.2,0.172,forest
-4,14,0.235000073,forest
-4,14,0.235000407,forest
-4,14,0.234995229,forest
7.5,34.5,0.267,forest
7.5,34.5,0.267,forest
-15.5,-47.6,2.124,forest
-15.5,-47.6,2.124,forest
-23,-48.4,0.182,forest
-23,-48.4,0.097,forest
-23,-48.4,0.099,forest
-23,-48.4,0.182,forest
-23,-48.4,0.097,forest
-23,-48.4,0.099,forest
-22.5,-48.3,0.228,forest
-22.5,-48.3,0.263,forest
-22.5,-48.3,0.216,forest
-22.5,-48.3,0.168,forest
-22.5,-48.3,0.201,forest
-22.5,-48.3,0.355,forest
-22.5,-48.3,0.329,forest
-22.5,-48.3,0.316,forest
-22.5,-48.3,0.542,forest
-22.5,-48.3,0.298,forest
-22.5,-48.3,0.279,forest
-22.5,-48.3,0.157,forest
-22.5,-48.3,0.284,forest
-22.5,-48.3,0.357,forest
-22.5,-48.3,0.253,forest
-22.5,-48.3,0.431,forest
-22.5,-48.3,0.424,forest
-22.5,-48.3,0.228,forest
-22.5,-48.3,0.263,forest
-22.5,-48.3,0.216,forest
-22.5,-48.3,0.168,forest
-22.5,-48.3,0.201,forest
-22.5,-48.3,0.355,forest
-22.5,-48.3,0.329,forest
-22.5,-48.3,0.316,forest
-22.5,-48.3,0.542,forest
-22.5,-48.3,0.298,forest
-22.5,-48.3,0.279,forest
-22.5,-48.3,0.157,forest
-22.5,-48.3,0.284,forest
-22.5,-48.3,0.357,forest
-22.5,-48.3,0.253,forest
-22.5,-48.3,0.431,forest
-22.5,-48.3,0.424,forest
-25.75,148.41,0.368421053,forest
-25.75,148.41,0.3,forest
-25.75,148.41,0.168539326,forest
-25.75,148.41,0.261829653,forest
-25.75,148.41,0.136170213,forest
-25.75,148.41,0.234244671,forest
-25.75,148.41,0.197818112,forest
-25.75,148.41,0.213167654,forest
-25.75,148.41,0.330708766,forest
-25.75,148.41,0.255224767,forest
-25.75,148.41,0.280851719,forest
-9.783333333,37.91666667,0.33521483,forest
-9.783333333,37.91666667,0.352983772,forest
-9.783333333,37.91666667,0.514736668,forest
-9.783333333,37.91666667,0.541129319,forest
-9.783333333,37.91666667,0.347985707,forest
-9.783333333,37.91666667,0.437466707,forest
-9.783333333,37.91666667,0.44520944,forest
-9.783333333,37.91666667,0.456261607,forest
-9.783333333,37.91666667,0.729465946,forest
-9.783333333,37.91666667,0.22395175,forest
-9.783333333,37.91666667,0.728717555,forest
-9.783333333,37.91666667,0.148619505,forest
-9.783333333,37.91666667,0.416609845,forest
-9.783333333,37.91666667,0.343131792,forest
-9.783333333,37.91666667,0.267405181,forest
-9.783333333,37.91666667,0.495083553,forest
-9.783333333,37.91666667,0.351676293,forest
-9.783333333,37.91666667,0.477139713,forest
-9.783333333,37.91666667,0.782587823,forest
-9.783333333,37.91666667,0.210526316,forest
-3.273238,15.481587,0.23498001,forest
11.997187,-1.000497,0.376955903,forest
12.88138889,12.90444444,0.200089726,forest
-3.266666667,15.46666667,0.234951584,forest
0.393429,34.89434,0.249886001,forest
-5.3,32.96666667,0.709436352,forest
-5.3,32.96666667,0.301518963,forest
-5.3,32.96666667,0.271127487,forest
-5.3,32.96666667,0.227359908,forest
-5.3,32.96666667,0.26756677,forest
-5.3,32.96666667,0.252361439,forest
-5.3,32.96666667,0.267971707,forest
-5.3,32.96666667,0.32609874,forest
-5.3,32.96666667,0.719438887,forest
-5.3,32.96666667,0.607915191,forest
-5.3,32.96666667,0.394472274,forest
-5.3,32.96666667,0.359171846,forest
-5.3,32.96666667,0.165339544,forest
-5.3,32.96666667,0.479394489,forest
-5.3,32.96666667,0.437206088,forest
-5.3,32.96666667,0.247264425,forest
-5.3,32.96666667,0.565459009,forest
-5.3,32.96666667,0.360065064,forest
-5.3,32.96666667,0.412557101,forest
-5.3,32.9666667,0.39,forest
-5.3,37.91666667,0.422976501,forest
7.3,-1,0.165,forest
7.3,-1,0.165,forest
-14.35,34.61666667,0.32482722,forest
-15.85,-48.05,5.620689655,forest
-15.85,-48.05,7.717948718,forest
-15.85,-48.05,2.647727273,forest
-15.85,-48.05,2.880434783,forest
0.315732,34.846163,0.250692521,forest
-3.2666667,15.466667,0.314688864,forest
-3.2666667,15.466667,0.234932566,forest
-3.2666667,15.466667,0.234951584,forest
-3.2666667,15.466667,0.234975698,forest
-3.2666667,15.466667,0.234954062,forest
-3.2666667,15.466667,0.234999462,forest
-3.2666667,15.466667,0.234917294,forest
-3.2666667,15.466667,0.234978462,forest
-3.2666667,15.466667,0.234967967,forest
-3.2666667,15.466667,0.234982784,forest
-3.2666667,15.466667,0.23498001,forest
-3.2666667,15.466667,0.234973203,forest
-3.2666667,15.466667,0.234943879,forest
-3.2666667,15.466667,0.23490488,forest
-3.2666667,15.466667,0.234966304,forest
-3.2666667,15.466667,0.204861792,forest
-3.2666667,15.466667,0.234938737,forest
-3.2666667,15.466667,0.234963287,forest
-3.2666667,15.466667,0.234910113,forest
-3.2666667,15.466667,0.234441695,forest
-3.2666667,15.466667,0.234970761,forest
-3.2666667,15.466667,0.23494673,forest
-27.28,149.75,0.153846154,forest
-9.7833333,37.9166667,0.41,forest
-4.33333,35.7833333,0.38,forest
-4.333333333,35.78333333,0.176731794,forest
-6.333333333,35.78333333,1.134492348,forest
-6.333333333,35.78333333,0.529060255,forest
-6.333333333,35.78333333,0.382099263,forest
-6.333333333,35.78333333,0.321710839,forest
-6.333333333,35.78333333,0.269865537,forest
-6.333333333,35.78333333,0.323873631,forest
-6.333333333,35.78333333,0.229355988,forest
-6.333333333,35.78333333,0.251129422,forest
-6.333333333,35.78333333,0.655547338,forest
-6.333333333,35.78333333,0.509768603,forest
-6.333333333,35.78333333,0.606215599,forest
-6.333333333,35.78333333,0.348927293,forest
-6.333333333,35.78333333,0.324661702,forest
-6.333333333,35.78333333,0.48772169,forest
-6.333333333,35.78333333,0.292053421,forest
-6.333333333,35.78333333,0.227617377,forest
-6.333333333,35.78333333,0.35926147,forest
-6.333333333,35.78333333,0.298868909,forest
-6.333333333,35.78333333,1.481283181,forest
-3.250555,15.47702,0.204861792,forest
-18.967,34.167,0.575002188,forest
-18.967,34.167,0.412791566,forest
-18.967,34.167,0.291651353,forest
-18.967,34.167,0.559716846,forest
-18.967,34.167,0.34512062,forest
-18.967,34.167,0.17589092,forest
-18.967,34.167,0.285109389,forest
-18.967,34.167,0.232655945,forest
-18.967,34.167,0.634516955,forest
-18.967,34.167,1.628014886,forest
-18.967,34.167,0.339245654,forest
-18.967,34.167,0.435524398,forest
-18.967,34.167,0.177283265,forest
-18.967,34.167,0.785861104,forest
-18.967,34.167,0.327215944,forest
-18.967,34.167,0.606849024,forest
-18.967,34.167,1.090751963,forest
-18.967,34.167,0.701474338,forest
-18.967,34.167,0.529160471,forest
-18.967,34.167,0.353681478,forest
-18.967,34.167,0.320004859,forest
-18.967,34.167,0.396019051,forest
-18.967,34.167,0.284038841,forest
-6.35,30.97,0.4,forest
-6.35,30.95,0.329712543,forest
-6.35,30.95,0.275425212,forest
-6.35,30.95,0.280939739,forest
-6.35,30.95,0.391634133,forest
-6.35,30.95,0.626616071,forest
-6.35,30.95,0.712898316,forest
-6.35,30.95,0.937908149,forest
-6.35,30.95,0.318846819,forest
-6.35,30.95,0.45889536,forest
-6.35,30.95,0.402876898,forest
-6.35,30.95,0.294409791,forest
-6.35,30.95,0.421610685,forest
-6.35,30.95,0.213832121,forest
-6.35,30.95,0.320916218,forest
-6.35,30.95,0.357259262,forest
-6.35,30.95,0.27233465,forest
-6.35,30.95,0.396892137,forest
-6.35,30.95,0.395584091,forest
-6.35,30.95,0.323820484,forest
-6.35,30.95,0.485229201,forest
-6.35,30.95,0.309765452,forest
-2.526858,15.279321,0.392156863,forest
-1.5166667,37.3166667,0.38028169,forest
-1.5166667,37.3166667,0.659574468,forest
-1.5166667,37.3166667,0.542944785,forest
-1.5166667,37.3166667,0.440092166,forest
-11.616667,27.4833333,0.176104972,forest
-3.347691,15.470546,0.292662116,forest
14.165534,36.685037,0.368441815,forest
-25.411095,148.616939,0.678478671,forest
-25.411095,148.616939,0.367890242,forest
-25.411095,148.616939,0.348266553,forest
-25.411095,148.616939,0.307497976,forest
-25.411095,148.616939,0.418141303,forest
-25.411095,148.616939,0.338462577,forest
-25.411095,148.616939,0.441293314,forest
-25.411095,148.616939,0.303025145,forest
-25.411095,148.616939,0.298481718,forest
-25.411095,148.616939,0.275203069,forest
-25.411095,148.616939,0.25430048,forest
-25.411095,148.616939,0.356698471,forest
-13.58333333,33.91666667,0.323155429,forest
-15.3,29.2,0.774,forest
-15.3,29.2,0.544,forest
-15.3,29.2,0.774,forest
-15.3,29.2,0.544,forest
-11.629843,24.311572,0.370922882,forest
-10.045868,37.889942,0.424959742,forest
11.896298,-4.751123,0.258110824,forest
-18.76,-44.42,0.595592825,forest
-18.8,-44.4,0.596,forest
-18.8,-44.4,0.189,forest
-18.8,-44.4,0.596,forest
-18.8,-44.4,0.189,forest
-3.290522,15.50297,0.386206897,forest
-23.17,150.56,0.386181603,forest
-23.17,150.56,0.190681731,forest
-23.17,150.56,0.24772158,forest
-23.17,150.56,0.248319564,forest
-23.17,150.56,0.316458343,forest
-23.17,150.56,0.191396726,forest
-23.17,150.56,0.183676947,forest
-23.17,150.56,0.499378109,forest
-23.17,150.56,0.139084507,forest
-23.17,150.56,0.242424242,forest
-3.288362,15.460023,0.234970761,forest
-3.226087,15.469792,0.235807188,forest
-23.04472222,-48.63,0.153281424,forest
-23.04472222,-48.63,0.13028169,forest
-23.04472222,-48.63,0.147533281,forest
-23.04472222,-48.63,0.065039548,forest
-23.04472222,-48.63,0.089002162,forest
-23.04472222,-48.63,0.104262295,forest
-23.04472222,-48.63,0.158111267,forest
-23.04472222,-48.63,0.120947712,forest
-23.04472222,-48.63,0.136004199,forest
-23.04472222,-48.63,0.14960779,forest
-23.04472222,-48.63,0.112522505,forest
-23.04472222,-48.63,0.144036236,forest
-23.04472222,-48.63,0.143407659,forest
-23.04472222,-48.63,0.13650266,forest
-23.04472222,-48.63,0.104203292,forest
-23.04472222,-48.63,0.194220111,forest
